ID;Art;From;To;Length;Source;Target;ToblerSum;Weight
582347;land;NULL;NULL;8051;12078;10810;480.0996403;20.82900957
582349;land;NULL;NULL;1329;12090;10807;78.49769589;127.3922742
582351;land;NULL;NULL;5773;12089;8092;350.035968;28.56849271
582353;land;NULL;NULL;8510;12097;12098;512.1671083;19.5248774
582355;land;NULL;NULL;14212;12091;12098;852.1593876;11.7348939
582357;land;NULL;NULL;257;12109;1240;15.34864625;651.5232575
582359;land;NULL;NULL;95;12108;1309;5.656531384;1767.867854
582361;land;NULL;NULL;11484;3191;6500;687.1410388;14.55305306
582363;land;NULL;NULL;6986;3191;511;420.1144719;23.80303624
582365;land;NULL;NULL;173;12103;10727;10.25106678;975.5082286
582367;land;NULL;NULL;8619;12124;7957;535.159873;18.68600488
582369;land;NULL;NULL;1210;12120;12121;73.97113385;135.1878696
582371;land;NULL;NULL;364;12123;17076;21.25440121;470.4907893
582373;land;NULL;NULL;763;12120;10718;47.5060636;210.4994445
582375;land;NULL;NULL;400;12121;12122;25.72165578;388.7774599
582377;land;NULL;NULL;2815;12122;3807;171.0273332;58.47018609
582379;land;NULL;NULL;225;12123;7957;14.66803503;681.7545757
582381;land;NULL;NULL;577;12124;6812;35.48604132;281.8009456
582383;land;NULL;NULL;9710;11916;14551;585.1087594;17.09083967
582385;land;NULL;NULL;602;11915;14551;35.97299106;277.9863365
582387;land;NULL;NULL;556;12130;17171;32.97171147;303.290292
582389;land;1599;NULL;6463;14613;14644;385.2907446;25.95442569
582391;land;1567;NULL;268;12134;14614;16.07953949;621.9083581
582393;land;1476;NULL;6271;14644;13834;375.4289463;26.63619867
582395;land;NULL;NULL;4798;14643;12248;288.2061869;34.69738144
582397;land;1494;NULL;3819;11908;12137;228.5545378;43.75323324
582399;land;1494;NULL;3808;12138;12139;227.8120652;43.89583139
582401;land;NULL;NULL;664;12140;13098;39.78971257;251.3212424
582403;land;NULL;NULL;1474;12141;16233;88.45105743;113.0568734
582405;land;NULL;NULL;3951;12139;12776;235.3336621;42.49285848
582407;land;1476;NULL;9255;12135;12133;553.2700748;18.07435546
582409;land;NULL;NULL;6320;12141;11913;379.127015;26.37638471
582411;land;NULL;NULL;7482;12146;8903;447.2454946;22.35908493
582413;land;NULL;NULL;7086;8876;12224;423.6454384;23.60464458
582415;land;1610;NULL;10965;12145;11911;655.6497654;15.25204542
582417;land;NULL;NULL;11676;13829;13384;699.9844173;14.28603231
582419;land;NULL;NULL;297;1811;14902;17.76837441;562.7976857
582421;land;NULL;NULL;10448;6815;12941;640.7474842;15.60677216
582423;land;NULL;NULL;9148;11862;12149;541.0145659;18.4837907
582425;land;NULL;NULL;9368;12149;12150;585.5509313;17.07793373
582427;land;NULL;NULL;1727;12150;12151;103.5015369;96.61692276
582429;land;NULL;NULL;556;12150;12153;33.11893718;301.9420565
582431;land;NULL;NULL;354;12153;12154;21.05399518;474.9692357
582433;land;NULL;NULL;2602;12149;13663;155.3756235;64.36016006
582435;land;NULL;NULL;883;12154;13095;52.72405927;189.6667316
582437;land;NULL;NULL;10698;12154;11859;640.3745764;15.61586042
582439;land;NULL;NULL;7945;11859;12163;474.548449;21.07266396
582441;land;NULL;NULL;144;12155;12201;8.591389115;1163.956127
582443;land;NULL;NULL;2298;12163;12179;137.1865696;72.89343284
582445;land;NULL;NULL;7514;12165;13785;473.1717031;21.13397723
582447;land;NULL;NULL;4348;12151;12934;260.3555759;38.40901032
582449;land;NULL;NULL;1320;12170;12169;78.60811476;127.2133294
582451;land;NULL;NULL;1922;12169;12171;115.2873491;86.73978607
582453;land;NULL;NULL;263;2717;12173;15.69433905;637.1724203
582455;land;NULL;NULL;3619;2717;12171;217.4883367;45.97947712
582457;land;NULL;NULL;4432;12172;13652;273.9808304;36.49890391
582459;land;NULL;NULL;1626;12171;12170;97.33765662;102.7351628
582461;land;NULL;NULL;89;250;14910;7.296821057;1370.45981
582463;land;NULL;NULL;2993;12178;14865;178.9541125;55.88024696
582465;land;NULL;NULL;5970;10720;1980;346.8825125;28.82820448
582467;land;NULL;NULL;5625;2685;10720;352.7121429;28.35173158
582469;land;NULL;NULL;3536;8255;10716;214.5082798;46.61824713
582471;land;NULL;NULL;161;8000;13076;9.806495031;1019.732327
582473;land;NULL;NULL;10187;12178;14175;609.5701814;16.40500193
582475;land;NULL;NULL;19541;12206;12969;1178.972701;8.481960599
582477;land;NULL;NULL;276;11870;16944;14.07845109;710.3054121
582479;land;NULL;NULL;17767;12205;1811;1073.765555;9.313019921
582481;land;NULL;NULL;2609;3196;12936;160.4884509;62.30977957
582483;land;NULL;NULL;10470;1873;11861;651.7395822;15.34355174
582485;land;NULL;NULL;447;11861;12200;27.73535465;360.5506446
582487;land;NULL;NULL;7479;12419;13637;442.1023281;22.61919779
582489;land;NULL;NULL;719;11858;12965;38.32773881;260.9076432
582491;land;NULL;1583;10879;13384;11937;647.6620467;15.44015131
582493;land;NULL;NULL;439;11910;13862;26.2285699;381.2636388
582495;land;NULL;NULL;886;12206;11862;52.94619786;188.8709748
582497;land;NULL;NULL;6791;12205;12203;428.1887725;23.35418545
582499;land;NULL;NULL;829;12203;3192;48.2286913;207.3454562
582501;land;NULL;NULL;8001;12201;5739;478.8971038;20.88131234
582503;land;NULL;NULL;99;11914;13833;5.918986255;1689.478497
582505;land;NULL;1556;91;12242;12243;5.439350681;1838.454732
582507;land;NULL;NULL;100;12243;12244;5.957406871;1678.582681
582509;ferry;NULL;1631;832;12246;16232;49.85966682;601.6887379
582511;land;NULL;NULL;99;11958;13876;5.868505607;1704.011322
582513;land;NULL;NULL;14044;11912;12224;843.9474308;11.84907926
582515;land;NULL;NULL;5592;7206;12218;334.7585174;29.87227951
582517;land;NULL;NULL;397;11671;13994;23.73136258;421.3833052
582519;land;NULL;NULL;80;7206;12603;4.777111371;2093.315233
582521;land;NULL;NULL;2945;7206;13992;175.4284869;57.00328479
582523;land;NULL;NULL;2771;12246;12248;168.0788346;59.49589085
582525;land;NULL;NULL;3275;12244;14643;196.9169253;50.78283639
582527;land;NULL;1556;308;12241;12242;18.3175562;545.9243519
582529;land;NULL;NULL;3079;12238;14208;183.8242915;54.39977447
582531;land;NULL;NULL;383;12224;8901;22.92369474;436.2298536
582533;land;NULL;NULL;577;12223;13995;34.3883365;290.7962704
582535;land;NULL;NULL;27716;13390;12418;1660.264448;6.023136864
582537;land;NULL;NULL;1752;10727;12124;103.6572295;96.47180466
582539;land;NULL;NULL;1064;12248;16338;63.44541643;157.6157989
582541;land;NULL;NULL;1300;11958;12238;77.44089802;129.130734
582543;land;NULL;NULL;5998;12270;12390;358.664758;27.88118926
582545;land;NULL;NULL;4141;12271;12379;249.6457294;40.05676373
582547;land;NULL;NULL;2626;12271;12272;157.2777049;63.58180268
582549;land;NULL;NULL;9723;12272;12273;582.5032381;17.16728654
582551;land;NULL;NULL;1808;12273;12274;107.8415382;92.72864768
582553;land;NULL;NULL;2550;12274;6514;152.2881817;65.66497735
582555;land;NULL;NULL;4595;12274;12275;274.6564087;36.40912677
582557;land;NULL;NULL;4884;12273;12398;291.9565322;34.25167413
582559;land;NULL;NULL;2519;12277;809;158.0480551;63.27189534
582561;land;NULL;NULL;584;12275;3332;35.01924359;285.5572815
582563;land;NULL;NULL;2849;12290;13441;169.0093053;59.16833976
582565;land;NULL;NULL;1518;12291;13442;99.79786111;100.2025483
582567;land;NULL;NULL;32898;12297;12079;1990.672341;5.023428415
582569;land;NULL;NULL;10954;12291;12292;674.1528331;14.83343169
582571;land;1600;NULL;23538;12297;12292;1428.435952;7.000663897
582573;land;NULL;NULL;2867;12295;12296;170.6437877;58.60160594
582575;land;NULL;NULL;1973;12298;12293;117.8863379;84.8274718
582577;land;NULL;NULL;2976;12293;5776;178.1550706;56.13087502
582579;land;NULL;NULL;3010;12296;12292;199.7774261;50.05570548
582581;land;NULL;NULL;219;12298;3439;13.09380017;763.7202241
582583;land;NULL;NULL;3490;12290;7658;224.3095269;44.58125403
582585;land;NULL;NULL;2984;12296;12326;178.8107851;55.92503828
582587;land;NULL;NULL;4172;12292;12334;241.4887181;41.40980199
582589;land;NULL;NULL;5483;12293;12329;327.615498;30.52358652
582591;land;NULL;NULL;4974;7203;12331;297.0056638;33.6693916
582593;land;NULL;NULL;3538;12327;12326;209.3943746;47.75677485
582595;land;NULL;NULL;4892;12326;12334;291.853539;34.26376132
582597;land;NULL;NULL;685;12334;12335;48.72830831;205.2195192
582599;land;NULL;NULL;7848;12329;7203;468.1925529;21.35873358
582601;land;NULL;NULL;20472;12331;7356;1227.556255;8.146266179
582603;land;NULL;NULL;22120;12335;12363;1318.01085;7.587190957
582605;land;NULL;NULL;18266;12363;13456;1094.753848;9.134473489
582607;land;NULL;NULL;9770;12335;13457;584.312484;17.11413032
582609;land;NULL;NULL;7227;12362;12364;423.8988857;23.59053146
582611;land;NULL;NULL;13669;12360;13633;811.7037394;12.31976584
582613;land;NULL;NULL;30279;12363;16190;1820.347085;5.493457859
582615;land;NULL;NULL;6993;12364;10792;449.0229832;22.27057495
582617;land;NULL;NULL;5037;4130;12364;299.0913107;33.43460556
582619;land;NULL;NULL;4719;712;12360;294.1893178;33.99171688
582621;land;NULL;NULL;1992;12362;1670;118.6779478;84.2616525
582623;land;NULL;NULL;4310;12327;1373;281.7190686;35.49635475
582625;land;NULL;NULL;4885;13741;7369;292.5374316;34.18365966
582627;land;NULL;NULL;6307;12382;12383;375.9056818;26.6024178
582629;land;1647;NULL;22409;1492;12377;1338.881145;7.468922864
582631;land;NULL;NULL;7071;12379;12380;423.6923651;23.60203021
582633;land;NULL;NULL;745;4314;12377;44.38654991;225.2934734
582635;land;NULL;NULL;820;12379;4314;49.5061644;201.9950469
582637;land;NULL;NULL;12757;1492;12383;768.8001245;13.00728197
582639;land;NULL;NULL;6287;12383;7862;374.9362642;26.67119976
582641;land;NULL;NULL;1187;12382;2803;71.09103163;140.6647192
582643;land;NULL;NULL;348;1983;12876;20.72190426;482.5811313
582645;land;NULL;NULL;6640;12397;809;411.210606;24.31843891
582647;land;NULL;NULL;5829;12276;12397;348.3553461;28.70631989
582649;land;NULL;NULL;1091;7220;12394;65.16388464;153.4592367
582651;land;NULL;NULL;3714;809;12392;236.1966337;42.33760593
582653;land;NULL;NULL;11182;12392;12393;686.1024888;14.57508195
582655;land;NULL;NULL;681;3298;12393;40.6879792;245.7728351
582657;land;NULL;NULL;3671;12393;12394;219.4222335;45.57423302
582659;land;NULL;NULL;8761;12394;12277;527.2557763;18.96612697
582661;land;NULL;NULL;3936;13432;7356;234.9132846;42.56889949
582663;land;1648;NULL;9327;12392;8612;579.8416918;17.24608655
582665;land;NULL;NULL;25052;12396;2816;1520.186155;6.578141741
582667;land;NULL;NULL;385;7220;12889;23.02952131;434.2252652
582669;land;NULL;NULL;11576;12388;11761;691.1315713;14.46902502
582671;land;NULL;NULL;123;11761;14059;7.305228457;1368.882583
582673;land;NULL;NULL;3858;12276;12277;230.1259454;43.4544657
582675;land;NULL;NULL;6928;12398;12276;412.9264381;24.21738857
582677;land;NULL;NULL;1039;12396;8612;73.98862927;135.155903
582679;land;NULL;NULL;4639;12390;12271;277.2666233;36.06636775
582681;land;NULL;NULL;951;9991;8839;56.99060553;175.4675162
582683;land;NULL;NULL;990;1374;12929;59.34176721;168.5153724
582685;land;NULL;NULL;6180;6854;4696;368.3128484;27.15083127
582687;land;NULL;NULL;2396;4696;4697;134.9204004;74.11777589
582689;land;NULL;NULL;279;6429;12514;16.60940571;602.0685012
582691;land;NULL;NULL;3280;12419;13635;198.7358699;50.31804276
582693;land;NULL;NULL;6616;12418;537;398.9360858;25.06667197
582695;water;NULL;NULL;838;12452;12453;49.69138834;603.7263397
582697;water;NULL;NULL;940;12454;13789;56.3036882;532.8247751
582699;water;NULL;NULL;2357;12454;12453;140.199223;213.9812145
582701;land;NULL;NULL;593;12173;12841;43.73241209;228.6633534
582703;water;NULL;NULL;1083;7279;12844;68.02518377;441.0131416
582705;land;NULL;NULL;71;250;10786;4.03336104;2479.321812
582707;water;NULL;NULL;14121;10786;5097;861.1131335;34.83862786
582709;water;NULL;NULL;14528;12468;13787;871.0399599;34.44158865
582711;water;NULL;NULL;10706;12468;12454;638.5370035;46.98239857
582713;water;NULL;NULL;3875;12460;12468;231.7587877;129.4449298
582715;water;NULL;NULL;60;12460;12459;3.587615183;8362.100858
582717;water;NULL;NULL;15371;12459;12462;920.6662814;32.58509691
582719;land;NULL;NULL;142;12462;2352;8.477580272;1179.581871
582721;water;NULL;NULL;391;12462;12464;22.76640241;1317.731254
582723;water;NULL;NULL;7124;7944;12466;426.8394242;70.28404195
582725;water;1285;NULL;3508;12466;12465;210.326817;142.6351638
582727;water;NULL;NULL;3361;12476;13669;200.2771941;149.7923921
582729;water;NULL;NULL;1701;12475;12476;101.3715087;295.9411414
582731;water;NULL;NULL;11404;10331;12475;682.4579233;43.95875405
582733;water;NULL;NULL;724;12473;14898;43.16829823;694.9544279
582735;water;NULL;NULL;574;12475;12473;34.40669193;871.9234055
582737;land;NULL;NULL;346;12473;13668;20.68269883;483.495896
582739;water;NULL;NULL;822;12465;12467;49.0215608;611.9756187
582741;water;NULL;NULL;449;12477;12467;26.80701413;1119.11009
582743;land;NULL;NULL;203;12477;11846;12.16400168;822.0978804
582745;water;NULL;NULL;11250;12467;10860;671.3371082;44.6869384
582747;water;NULL;NULL;18868;12858;10331;1129.927904;26.55036652
582749;water;NULL;NULL;16307;11149;10133;973.8978361;30.80405243
582751;land;NULL;NULL;45;11149;11408;2.662837587;3755.392386
582753;water;1406;NULL;1423;11130;13743;85.26059917;351.8624111
582755;land;NULL;NULL;99;3300;12481;5.911371985;1691.654666
582757;water;NULL;NULL;333;12481;12480;19.88822702;1508.430087
582759;water;NULL;NULL;3090;12478;12480;184.4276011;162.6654569
582761;land;NULL;NULL;5891;13329;13643;352.8736534;28.33875497
582763;water;NULL;NULL;1270;12466;12478;76.01662051;394.6505356
582765;land;NULL;NULL;3069;12514;12421;183.6287417;54.45770584
582767;land;NULL;NULL;580;12515;12514;34.77123464;287.5940445
582769;land;NULL;NULL;2127;12500;13090;126.8592345;78.82752909
582771;land;NULL;NULL;1184;12482;11869;70.42318432;141.9986912
582773;land;NULL;NULL;4732;11849;14670;295.530411;33.8374652
582775;land;NULL;NULL;399;12527;12526;23.84740502;419.3328369
582777;land;NULL;NULL;130;12525;13660;7.721857268;1295.025232
582779;land;NULL;NULL;65;12526;14120;3.916295673;2553.433355
582781;land;NULL;NULL;505;12527;12680;31.51883228;317.2706372
582783;land;NULL;NULL;2045;11869;897;121.6381657;82.21103913
582785;land;NULL;NULL;1226;12932;13794;73.34166843;136.348139
582787;land;NULL;NULL;1344;12551;12552;92.44269473;108.1751244
582789;land;NULL;NULL;1611;12552;12927;102.6867483;97.38354917
582791;land;NULL;NULL;3773;12551;12931;226.7652763;44.09846235
582793;land;NULL;NULL;3352;12552;14645;210.6460946;47.47299027
582795;land;NULL;NULL;413;12553;4329;27.72181077;360.7267968
582797;land;NULL;NULL;2858;12550;4330;185.7890998;53.82447091
582799;land;NULL;NULL;1270;12547;14901;75.99273561;131.5915254
582801;land;NULL;NULL;2294;12550;12581;137.0475659;72.96736673
582803;land;1533;NULL;2303;12585;14585;140.1157229;71.36957789
582805;land;NULL;NULL;1690;12586;14587;101.3989591;98.62034177
582807;land;NULL;NULL;4495;12588;12589;268.8116419;37.20076977
582809;land;NULL;NULL;2608;12590;12591;149.4612843;66.90695885
582811;land;1539;NULL;7874;14930;12740;471.744142;21.19793148
582813;land;NULL;NULL;5430;5783;12547;324.0125953;30.86299775
582815;land;NULL;NULL;8794;5783;12752;526.9734276;18.97628889
582817;land;NULL;NULL;4022;12628;12626;240.3279701;41.60980511
582819;land;NULL;NULL;15835;12627;14861;942.6320711;10.60859301
582821;land;NULL;NULL;2601;11917;16343;155.5771108;64.27680747
582823;land;NULL;NULL;2894;12618;12617;171.9762996;58.1475472
582825;land;NULL;NULL;5980;12180;12654;356.1971671;28.07433894
582827;land;NULL;NULL;891;12452;14888;52.99385227;188.7011337
582829;land;NULL;NULL;108;12674;4329;6.596953361;1515.85125
582831;land;NULL;NULL;1591;12180;12676;95.40854361;104.8124164
582833;land;NULL;NULL;59;12615;12675;3.519635912;2841.202968
582835;land;NULL;NULL;1546;12459;12613;92.02584529;108.6651252
582837;land;NULL;NULL;271;6562;12759;16.19900697;617.3217912
582839;land;NULL;NULL;1988;12628;12594;118.3442172;84.4992703
582841;land;NULL;NULL;61;12674;12453;3.486694429;2868.045997
582843;ferry;NULL;NULL;413;12621;12625;24.79137772;1210.098137
582845;ferry;NULL;NULL;665;12626;12627;39.93480116;751.2244741
582847;ferry;NULL;NULL;3747;12591;12592;220.5306064;136.0355394
582849;ferry;NULL;NULL;1515;12589;12590;90.11468228;332.9091247
582851;ferry;NULL;NULL;686;12588;14146;41.17060234;728.6752755
582853;ferry;1595;NULL;6747;12585;12586;407.6107437;73.5996302
582855;ferry;NULL;NULL;5714;12587;12129;342.3019862;87.64191038
582857;ferry;NULL;NULL;73;12654;12653;4.402757171;6813.912018
582859;land;NULL;NULL;28;12686;13881;1.560059746;6410.010916
582861;land;NULL;NULL;5651;12652;5002;336.9832333;29.67506692
582863;land;NULL;NULL;690;12651;12652;41.2365429;242.503355
582865;land;NULL;NULL;6468;12654;13790;386.2852616;25.8876043
582867;land;NULL;NULL;3563;12653;12684;213.8201861;46.76826909
582869;land;NULL;NULL;2314;12626;12673;137.8853144;72.5240396
582871;land;NULL;NULL;9999;12672;5825;610.3465688;16.38413405
582873;land;NULL;NULL;322;4329;12616;19.24178239;519.7023747
582875;land;NULL;NULL;7240;12653;12675;431.7646494;23.16076597
582877;land;NULL;NULL;5478;12676;12747;326.7088508;30.6082923
582879;land;NULL;NULL;354;12677;12678;22.63147101;441.8625724
582881;land;NULL;NULL;5338;1353;12679;327.4026429;30.5434309
582883;land;NULL;NULL;6258;12680;12678;395.17369;25.3053284
582885;land;NULL;NULL;4748;12681;12682;284.0266744;35.20796074
582887;land;NULL;NULL;2720;12478;13292;162.4546742;61.55563113
582889;land;NULL;NULL;7539;12684;12683;451.1225942;22.16692342
582891;land;NULL;NULL;4082;12685;11895;239.2320745;41.80041502
582893;land;NULL;NULL;9567;11895;6963;584.9768481;17.09469363
582895;land;NULL;NULL;1192;12690;11904;71.1198228;140.6077744
582897;land;NULL;NULL;7926;11904;12713;491.7842871;20.33411856
582899;land;NULL;NULL;7797;4697;8041;465.1494483;21.49846686
582901;land;NULL;NULL;550;8041;13435;38.5950478;259.1005989
582903;land;NULL;NULL;4552;13435;12756;292.1307584;34.2312465
582905;land;NULL;NULL;2971;8000;12666;180.5558957;55.38451104
582907;water;1563;NULL;206;12470;11938;12.38323976;2422.629343
582909;land;NULL;1583;10637;12603;12808;634.9448456;15.74939945
582911;land;NULL;NULL;268;11081;6963;16.08393499;621.7383995
582913;land;NULL;NULL;444;12685;14897;34.46567785;290.1437205
582915;land;NULL;NULL;788;12686;12462;56.04243191;178.4362252
582917;land;NULL;NULL;1373;12683;8112;81.7265522;122.3592545
582919;land;NULL;NULL;8970;12684;12652;535.6917353;18.66745246
582921;land;NULL;NULL;2502;12682;12478;149.1788894;67.03361341
582923;land;NULL;NULL;6385;12680;11849;395.9308915;25.256933
582925;land;NULL;NULL;4888;12681;10781;291.2252471;34.33768225
582927;land;NULL;NULL;7405;12679;12678;470.0934546;21.27236596
582929;land;NULL;NULL;1634;12675;12459;97.75762104;102.293815
582931;land;NULL;NULL;59;12676;12615;3.519325846;2841.453289
582933;land;NULL;NULL;8175;12715;12713;509.729116;19.61826328
582935;land;NULL;NULL;9853;12714;12729;597.4306827;16.73834353
582937;land;NULL;NULL;239;12729;13336;14.23959434;702.2671969
582939;land;NULL;NULL;161;1308;14859;9.594094874;1042.307808
582941;water;1628;NULL;13223;4792;12657;790.0990637;37.96992223
582943;water;1424;NULL;24549;12657;13443;1487.349522;20.17010767
582945;water;NULL;NULL;6104;13443;12545;363.9932829;82.41910333
